dayoffset,TransDate,CropCode,CropName,MarketCode,MarketName,Upper_Price,Middle_Price,Lower_Price,Avg_Price,Trans_Quantity,year,month,day
1,105.01.01,LA1,甘藍-初秋,260,宜蘭市,10.0,8.0,5.0,7.0,28500.0,2016,1,1
2,105.01.02,LA1,甘藍-初秋,260,宜蘭市,10.0,8.0,5.0,7.0,30500.0,2016,1,2
3,105.01.03,LA1,甘藍-初秋,260,宜蘭市,10.0,8.0,5.0,7.0,31600.0,2016,1,3
5,105.01.05,LA1,甘藍-初秋,260,宜蘭市,10.0,8.0,5.0,7.0,33500.0,2016,1,5
6,105.01.06,LA1,甘藍-初秋,260,宜蘭市,10.0,8.0,5.0,7.0,31900.0,2016,1,6
7,105.01.07,LA1,甘藍-初秋,260,宜蘭市,10.0,8.0,5.0,7.0,30500.0,2016,1,7
8,105.01.08,LA1,甘藍-初秋,260,宜蘭市,10.0,8.0,5.0,8.0,31680.0,2016,1,8
9,105.01.09,LA1,甘藍-初秋,260,宜蘭市,10.0,8.0,5.0,8.0,36580.0,2016,1,9
10,105.01.10,LA1,甘藍-初秋,260,宜蘭市,10.0,8.0,5.0,8.0,34520.0,2016,1,10
12,105.01.12,LA1,甘藍-初秋,260,宜蘭市,10.0,8.0,5.0,8.0,36580.0,2016,1,12
13,105.01.13,LA1,甘藍-初秋,260,宜蘭市,10.0,8.0,5.0,8.0,35550.0,2016,1,13
14,105.01.14,LA1,甘藍-初秋,260,宜蘭市,10.0,8.0,5.0,8.0,36300.0,2016,1,14
15,105.01.15,LA1,甘藍-初秋,260,宜蘭市,8.0,6.0,5.0,7.0,34560.0,2016,1,15
16,105.01.16,LA1,甘藍-初秋,260,宜蘭市,9.0,7.0,5.0,7.0,38200.0,2016,1,16
17,105.01.17,LA1,甘藍-初秋,260,宜蘭市,10.0,7.0,5.0,7.0,36300.0,2016,1,17
19,105.01.19,LA1,甘藍-初秋,260,宜蘭市,10.0,7.0,5.0,8.0,36800.0,2016,1,19
20,105.01.20,LA1,甘藍-初秋,260,宜蘭市,10.0,7.0,4.0,5.0,35630.0,2016,1,20
21,105.01.21,LA1,甘藍-初秋,260,宜蘭市,10.0,7.0,4.0,5.0,35230.0,2016,1,21
22,105.01.22,LA1,甘藍-初秋,260,宜蘭市,10.0,7.0,4.0,5.0,36500.0,2016,1,22
23,105.01.23,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,6.0,9.0,34250.0,2016,1,23
24,105.01.24,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,6.0,10.0,35000.0,2016,1,24
26,105.01.26,LA1,甘藍-初秋,260,宜蘭市,22.0,18.0,12.0,18.0,29650.0,2016,1,26
27,105.01.27,LA1,甘藍-初秋,260,宜蘭市,18.0,15.0,6.0,13.0,28800.0,2016,1,27
28,105.01.28,LA1,甘藍-初秋,260,宜蘭市,16.0,10.0,6.0,12.0,27560.0,2016,1,28
29,105.01.29,LA1,甘藍-初秋,260,宜蘭市,14.0,12.0,6.0,10.0,26500.0,2016,1,29
30,105.01.30,LA1,甘藍-初秋,260,宜蘭市,15.0,12.0,6.0,12.0,25800.0,2016,1,30
31,105.01.31,LA1,甘藍-初秋,260,宜蘭市,17.0,15.0,6.0,13.5,24800.0,2016,1,31
33,105.02.02,LA1,甘藍-初秋,260,宜蘭市,17.0,13.0,6.0,13.0,26500.0,2016,2,2
34,105.02.03,LA1,甘藍-初秋,260,宜蘭市,18.0,13.0,7.0,13.0,27850.0,2016,2,3
35,105.02.04,LA1,甘藍-初秋,260,宜蘭市,20.0,15.0,9.0,15.0,31250.0,2016,2,4
36,105.02.05,LA1,甘藍-初秋,260,宜蘭市,20.0,15.0,8.0,15.0,32350.0,2016,2,5
37,105.02.06,LA1,甘藍-初秋,260,宜蘭市,25.0,20.0,12.0,20.0,31200.0,2016,2,6
38,105.02.07,LA1,甘藍-初秋,260,宜蘭市,20.0,12.0,7.0,12.0,28530.0,2016,2,7
44,105.02.13,LA1,甘藍-初秋,260,宜蘭市,25.0,16.0,8.0,16.0,24530.0,2016,2,13
45,105.02.14,LA1,甘藍-初秋,260,宜蘭市,40.0,28.0,15.0,28.0,23850.0,2016,2,14
48,105.02.17,LA1,甘藍-初秋,260,宜蘭市,35.0,26.0,15.0,26.0,23650.0,2016,2,17
49,105.02.18,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,15.0,25.0,23560.0,2016,2,18
50,105.02.19,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,15.0,25.0,22650.0,2016,2,19
51,105.02.20,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,15.0,25.0,21650.0,2016,2,20
52,105.02.21,LA1,甘藍-初秋,260,宜蘭市,35.0,25.0,15.0,25.0,22640.0,2016,2,21
58,105.02.27,LA1,甘藍-初秋,260,宜蘭市,35.0,20.0,13.0,20.0,20850.0,2016,2,27
59,105.02.28,LA1,甘藍-初秋,260,宜蘭市,35.0,20.0,13.0,20.0,21690.0,2016,2,28
61,105.03.01,LA1,甘藍-初秋,260,宜蘭市,35.0,20.0,12.0,20.0,23650.0,2016,3,1
62,105.03.02,LA1,甘藍-初秋,260,宜蘭市,35.0,20.0,10.0,20.0,22500.0,2016,3,2
63,105.03.03,LA1,甘藍-初秋,260,宜蘭市,35.0,20.0,15.0,20.0,22500.0,2016,3,3
64,105.03.04,LA1,甘藍-初秋,260,宜蘭市,35.0,20.0,15.0,20.0,21500.0,2016,3,4
65,105.03.05,LA1,甘藍-初秋,260,宜蘭市,35.0,20.0,13.0,20.0,20800.0,2016,3,5
66,105.03.06,LA1,甘藍-初秋,260,宜蘭市,35.0,20.0,13.0,20.0,21350.0,2016,3,6
68,105.03.08,LA1,甘藍-初秋,260,宜蘭市,30.0,20.0,12.0,20.0,22500.0,2016,3,8
69,105.03.09,LA1,甘藍-初秋,260,宜蘭市,28.0,20.0,10.0,20.0,21560.0,2016,3,9
70,105.03.10,LA1,甘藍-初秋,260,宜蘭市,28.0,20.0,10.0,20.0,20800.0,2016,3,10
71,105.03.11,LA1,甘藍-初秋,260,宜蘭市,30.0,20.0,10.0,20.0,21650.0,2016,3,11
72,105.03.12,LA1,甘藍-初秋,260,宜蘭市,32.0,25.0,15.0,25.0,22530.0,2016,3,12
73,105.03.13,LA1,甘藍-初秋,260,宜蘭市,30.0,22.0,13.0,22.0,22450.0,2016,3,13
75,105.03.15,LA1,甘藍-初秋,260,宜蘭市,33.0,20.0,16.0,20.0,21850.0,2016,3,15
76,105.03.16,LA1,甘藍-初秋,260,宜蘭市,33.0,20.0,16.0,20.0,20850.0,2016,3,16
77,105.03.17,LA1,甘藍-初秋,260,宜蘭市,35.0,22.0,18.0,22.0,21950.0,2016,3,17
78,105.03.18,LA1,甘藍-初秋,260,宜蘭市,35.0,22.0,18.0,22.0,22350.0,2016,3,18
79,105.03.19,LA1,甘藍-初秋,260,宜蘭市,35.0,30.0,20.0,30.0,24620.0,2016,3,19
80,105.03.20,LA1,甘藍-初秋,260,宜蘭市,35.0,30.0,20.0,30.0,23200.0,2016,3,20
82,105.03.22,LA1,甘藍-初秋,260,宜蘭市,35.0,30.0,20.0,30.0,24850.0,2016,3,22
83,105.03.23,LA1,甘藍-初秋,260,宜蘭市,35.0,30.0,20.0,30.0,23450.0,2016,3,23
84,105.03.24,LA1,甘藍-初秋,260,宜蘭市,38.0,30.0,25.0,30.0,22860.0,2016,3,24
85,105.03.25,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,25.0,30.0,21850.0,2016,3,25
86,105.03.26,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,25.0,30.0,22950.0,2016,3,26
87,105.03.27,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,25.0,30.0,23240.0,2016,3,27
89,105.03.29,LA1,甘藍-初秋,260,宜蘭市,50.0,30.0,20.0,30.0,24680.0,2016,3,29
90,105.03.30,LA1,甘藍-初秋,260,宜蘭市,55.0,30.0,20.0,30.0,23460.0,2016,3,30
91,105.03.31,LA1,甘藍-初秋,260,宜蘭市,50.0,30.0,20.0,30.0,22950.0,2016,3,31
92,105.04.01,LA1,甘藍-初秋,260,宜蘭市,50.0,30.0,20.0,30.0,23820.0,2016,4,1
93,105.04.02,LA1,甘藍-初秋,260,宜蘭市,42.0,30.0,15.0,30.0,27620.0,2016,4,2
94,105.04.03,LA1,甘藍-初秋,260,宜蘭市,43.0,32.0,16.0,30.0,28850.0,2016,4,3
97,105.04.06,LA1,甘藍-初秋,260,宜蘭市,38.0,30.0,20.0,32.0,28950.0,2016,4,6
98,105.04.07,LA1,甘藍-初秋,260,宜蘭市,38.0,30.0,18.0,32.0,27630.0,2016,4,7
99,105.04.08,LA1,甘藍-初秋,260,宜蘭市,38.0,30.0,18.0,30.0,26500.0,2016,4,8
100,105.04.09,LA1,甘藍-初秋,260,宜蘭市,30.0,20.0,10.0,22.0,27850.0,2016,4,9
101,105.04.10,LA1,甘藍-初秋,260,宜蘭市,30.0,20.0,10.0,22.0,25650.0,2016,4,10
103,105.04.12,LA1,甘藍-初秋,260,宜蘭市,33.0,25.0,12.0,23.0,27630.0,2016,4,12
104,105.04.13,LA1,甘藍-初秋,260,宜蘭市,33.0,25.0,12.0,22.0,26500.0,2016,4,13
105,105.04.14,LA1,甘藍-初秋,260,宜蘭市,33.0,25.0,12.0,23.0,24850.0,2016,4,14
106,105.04.15,LA1,甘藍-初秋,260,宜蘭市,30.0,25.0,12.0,22.0,24650.0,2016,4,15
107,105.04.16,LA1,甘藍-初秋,260,宜蘭市,32.0,24.0,12.0,23.0,27450.0,2016,4,16
108,105.04.17,LA1,甘藍-初秋,260,宜蘭市,28.0,24.0,6.0,22.0,26450.0,2016,4,17
110,105.04.19,LA1,甘藍-初秋,260,宜蘭市,28.0,23.0,9.0,20.0,28820.0,2016,4,19
111,105.04.20,LA1,甘藍-初秋,260,宜蘭市,25.0,15.0,7.0,13.0,26420.0,2016,4,20
112,105.04.21,LA1,甘藍-初秋,260,宜蘭市,20.0,13.0,7.0,10.0,26650.0,2016,4,21
113,105.04.22,LA1,甘藍-初秋,260,宜蘭市,20.0,13.0,7.0,12.0,24530.0,2016,4,22
114,105.04.23,LA1,甘藍-初秋,260,宜蘭市,20.0,13.0,7.0,10.0,25200.0,2016,4,23
115,105.04.24,LA1,甘藍-初秋,260,宜蘭市,22.0,15.0,6.0,13.0,24650.0,2016,4,24
117,105.04.26,LA1,甘藍-初秋,260,宜蘭市,22.0,15.0,6.0,13.0,25000.0,2016,4,26
118,105.04.27,LA1,甘藍-初秋,260,宜蘭市,18.0,13.0,6.0,10.0,24850.0,2016,4,27
119,105.04.28,LA1,甘藍-初秋,260,宜蘭市,18.0,13.0,6.0,12.0,24650.0,2016,4,28
120,105.04.29,LA1,甘藍-初秋,260,宜蘭市,17.0,12.0,5.0,11.0,24390.0,2016,4,29
121,105.04.30,LA1,甘藍-初秋,260,宜蘭市,17.0,12.0,5.0,10.0,26880.0,2016,4,30
122,105.05.01,LA1,甘藍-初秋,260,宜蘭市,18.0,12.0,5.0,10.0,24950.0,2016,5,1
124,105.05.03,LA1,甘藍-初秋,260,宜蘭市,18.0,12.0,5.0,10.0,26580.0,2016,5,3
125,105.05.04,LA1,甘藍-初秋,260,宜蘭市,18.0,12.0,5.0,10.0,24250.0,2016,5,4
126,105.05.05,LA1,甘藍-初秋,260,宜蘭市,16.0,12.0,5.0,10.0,23650.0,2016,5,5
127,105.05.06,LA1,甘藍-初秋,260,宜蘭市,16.0,12.0,5.0,10.0,24650.0,2016,5,6
128,105.05.07,LA1,甘藍-初秋,260,宜蘭市,15.0,12.0,6.0,10.0,27350.0,2016,5,7
129,105.05.08,LA1,甘藍-初秋,260,宜蘭市,18.0,12.0,6.0,10.0,24850.0,2016,5,8
131,105.05.10,LA1,甘藍-初秋,260,宜蘭市,18.0,13.0,5.0,15.0,26350.0,2016,5,10
132,105.05.11,LA1,甘藍-初秋,260,宜蘭市,18.0,13.0,5.0,10.0,25500.0,2016,5,11
133,105.05.12,LA1,甘藍-初秋,260,宜蘭市,18.0,13.0,5.0,10.0,24320.0,2016,5,12
134,105.05.13,LA1,甘藍-初秋,260,宜蘭市,18.0,13.0,5.0,10.0,25350.0,2016,5,13
135,105.05.14,LA1,甘藍-初秋,260,宜蘭市,18.0,13.0,5.0,10.0,27850.0,2016,5,14
136,105.05.15,LA1,甘藍-初秋,260,宜蘭市,18.0,13.0,5.0,10.0,26340.0,2016,5,15
138,105.05.17,LA1,甘藍-初秋,260,宜蘭市,15.0,12.0,5.0,10.0,28750.0,2016,5,17
139,105.05.18,LA1,甘藍-初秋,260,宜蘭市,17.0,12.0,7.0,10.0,25500.0,2016,5,18
140,105.05.19,LA1,甘藍-初秋,260,宜蘭市,22.0,17.0,7.0,20.0,26530.0,2016,5,19
141,105.05.20,LA1,甘藍-初秋,260,宜蘭市,18.0,14.0,7.0,12.0,27850.0,2016,5,20
142,105.05.21,LA1,甘藍-初秋,260,宜蘭市,20.0,16.0,7.0,15.0,28560.0,2016,5,21
143,105.05.22,LA1,甘藍-初秋,260,宜蘭市,20.0,16.0,7.0,15.0,26550.0,2016,5,22
145,105.05.24,LA1,甘藍-初秋,260,宜蘭市,15.0,10.0,7.0,12.0,27560.0,2016,5,24
146,105.05.25,LA1,甘藍-初秋,260,宜蘭市,18.0,14.0,7.0,12.0,25350.0,2016,5,25
147,105.05.26,LA1,甘藍-初秋,260,宜蘭市,17.0,14.0,7.0,13.0,24960.0,2016,5,26
148,105.05.27,LA1,甘藍-初秋,260,宜蘭市,17.0,14.0,7.0,15.0,25650.0,2016,5,27
149,105.05.28,LA1,甘藍-初秋,260,宜蘭市,17.0,14.0,7.0,12.0,27850.0,2016,5,28
150,105.05.29,LA1,甘藍-初秋,260,宜蘭市,17.0,14.0,7.0,12.0,26530.0,2016,5,29
152,105.05.31,LA1,甘藍-初秋,260,宜蘭市,17.0,14.0,7.0,12.0,28650.0,2016,5,31
153,105.06.01,LA1,甘藍-初秋,260,宜蘭市,18.0,14.0,7.0,12.0,27350.0,2016,6,1
154,105.06.02,LA1,甘藍-初秋,260,宜蘭市,18.0,14.0,7.0,12.0,27350.0,2016,6,2
155,105.06.03,LA1,甘藍-初秋,260,宜蘭市,18.0,14.0,7.0,12.0,26450.0,2016,6,3
156,105.06.04,LA1,甘藍-初秋,260,宜蘭市,18.0,14.0,6.0,12.0,28760.0,2016,6,4
157,105.06.05,LA1,甘藍-初秋,260,宜蘭市,16.0,12.0,6.0,10.0,26650.0,2016,6,5
159,105.06.07,LA1,甘藍-初秋,260,宜蘭市,15.0,12.0,6.0,10.0,27850.0,2016,6,7
160,105.06.08,LA1,甘藍-初秋,260,宜蘭市,18.0,15.0,6.0,12.0,28550.0,2016,6,8
161,105.06.09,LA1,甘藍-初秋,260,宜蘭市,18.0,15.0,6.0,12.0,27650.0,2016,6,9
164,105.06.12,LA1,甘藍-初秋,260,宜蘭市,20.0,15.0,6.0,15.0,2350.0,2016,6,12
166,105.06.14,LA1,甘藍-初秋,260,宜蘭市,22.0,18.0,7.0,20.0,28650.0,2016,6,14
167,105.06.15,LA1,甘藍-初秋,260,宜蘭市,20.0,18.0,7.0,20.0,26650.0,2016,6,15
168,105.06.16,LA1,甘藍-初秋,260,宜蘭市,20.0,18.0,7.0,20.0,26500.0,2016,6,16
169,105.06.17,LA1,甘藍-初秋,260,宜蘭市,20.0,18.0,7.0,20.0,25580.0,2016,6,17
170,105.06.18,LA1,甘藍-初秋,260,宜蘭市,20.0,18.0,7.0,20.0,27650.0,2016,6,18
171,105.06.19,LA1,甘藍-初秋,260,宜蘭市,20.0,18.0,7.0,20.0,25650.0,2016,6,19
173,105.06.21,LA1,甘藍-初秋,260,宜蘭市,20.0,18.0,7.0,20.0,26850.0,2016,6,21
174,105.06.22,LA1,甘藍-初秋,260,宜蘭市,20.0,18.0,7.0,20.0,24850.0,2016,6,22
175,105.06.23,LA1,甘藍-初秋,260,宜蘭市,20.0,18.0,7.0,18.0,25850.0,2016,6,23
176,105.06.24,LA1,甘藍-初秋,260,宜蘭市,20.0,18.0,7.0,20.0,24650.0,2016,6,24
177,105.06.25,LA1,甘藍-初秋,260,宜蘭市,20.0,18.0,7.0,18.0,27600.0,2016,6,25
178,105.06.26,LA1,甘藍-初秋,260,宜蘭市,20.0,17.0,7.0,16.0,25650.0,2016,6,26
180,105.06.28,LA1,甘藍-初秋,260,宜蘭市,20.0,17.0,7.0,16.0,28860.0,2016,6,28
181,105.06.29,LA1,甘藍-初秋,260,宜蘭市,20.0,13.0,7.0,13.0,27650.0,2016,6,29
182,105.06.30,LA1,甘藍-初秋,260,宜蘭市,20.0,13.0,7.0,13.0,26650.0,2016,6,30
183,105.07.01,LA1,甘藍-初秋,260,宜蘭市,20.0,13.0,7.0,13.0,25580.0,2016,7,1
184,105.07.02,LA1,甘藍-初秋,260,宜蘭市,18.0,13.0,7.0,13.0,28650.0,2016,7,2
185,105.07.03,LA1,甘藍-初秋,260,宜蘭市,18.0,13.0,7.0,13.0,17550.0,2016,7,3
187,105.07.05,LA1,甘藍-初秋,260,宜蘭市,20.0,16.0,7.0,15.0,18800.0,2016,7,5
188,105.07.06,LA1,甘藍-初秋,260,宜蘭市,28.0,20.0,10.0,18.0,17550.0,2016,7,6
189,105.07.07,LA1,甘藍-初秋,260,宜蘭市,32.0,28.0,15.0,30.0,16650.0,2016,7,7
191,105.07.09,LA1,甘藍-初秋,260,宜蘭市,32.0,28.0,15.0,30.0,17880.0,2016,7,9
192,105.07.10,LA1,甘藍-初秋,260,宜蘭市,32.0,27.0,15.0,27.0,16550.0,2016,7,10
194,105.07.12,LA1,甘藍-初秋,260,宜蘭市,20.0,15.0,5.0,13.0,15600.0,2016,7,12
195,105.07.13,LA1,甘藍-初秋,260,宜蘭市,18.0,12.0,5.0,10.0,15450.0,2016,7,13
196,105.07.14,LA1,甘藍-初秋,260,宜蘭市,18.0,12.0,5.0,10.0,14680.0,2016,7,14
197,105.07.15,LA1,甘藍-初秋,260,宜蘭市,24.0,20.0,8.0,18.0,15500.0,2016,7,15
198,105.07.16,LA1,甘藍-初秋,260,宜蘭市,24.0,20.0,8.0,17.0,14850.0,2016,7,16
199,105.07.17,LA1,甘藍-初秋,260,宜蘭市,24.0,20.0,8.0,17.0,13850.0,2016,7,17
201,105.07.19,LA1,甘藍-初秋,260,宜蘭市,24.0,20.0,8.0,18.0,15780.0,2016,7,19
202,105.07.20,LA1,甘藍-初秋,260,宜蘭市,25.0,20.0,8.0,18.0,15650.0,2016,7,20
203,105.07.21,LA1,甘藍-初秋,260,宜蘭市,25.0,20.0,8.0,18.0,14560.0,2016,7,21
204,105.07.22,LA1,甘藍-初秋,260,宜蘭市,27.0,20.0,12.0,18.0,15650.0,2016,7,22
205,105.07.23,LA1,甘藍-初秋,260,宜蘭市,30.0,27.0,13.0,25.0,17650.0,2016,7,23
206,105.07.24,LA1,甘藍-初秋,260,宜蘭市,30.0,27.0,13.0,25.0,16650.0,2016,7,24
208,105.07.26,LA1,甘藍-初秋,260,宜蘭市,30.0,27.0,13.0,28.0,18500.0,2016,7,26
209,105.07.27,LA1,甘藍-初秋,260,宜蘭市,30.0,27.0,13.0,27.0,17660.0,2016,7,27
210,105.07.28,LA1,甘藍-初秋,260,宜蘭市,30.0,27.0,13.0,25.0,16650.0,2016,7,28
211,105.07.29,LA1,甘藍-初秋,260,宜蘭市,30.0,27.0,13.0,25.0,15900.0,2016,7,29
212,105.07.30,LA1,甘藍-初秋,260,宜蘭市,30.0,25.0,13.0,23.0,19650.0,2016,7,30
213,105.07.31,LA1,甘藍-初秋,260,宜蘭市,30.0,25.0,13.0,22.0,17850.0,2016,7,31
215,105.08.02,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,16.0,28.0,20250.0,2016,8,2
216,105.08.03,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,16.0,27.0,18660.0,2016,8,3
217,105.08.04,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,16.0,28.0,17660.0,2016,8,4
218,105.08.05,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,16.0,28.0,16640.0,2016,8,5
219,105.08.06,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,16.0,27.0,17880.0,2016,8,6
220,105.08.07,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,16.0,28.0,16650.0,2016,8,7
222,105.08.09,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,16.0,27.0,18550.0,2016,8,9
223,105.08.10,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,16.0,28.0,17650.0,2016,8,10
224,105.08.11,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,16.0,27.0,16650.0,2016,8,11
225,105.08.12,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,16.0,28.0,15580.0,2016,8,12
226,105.08.13,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,16.0,28.0,18650.0,2016,8,13
227,105.08.14,LA1,甘藍-初秋,260,宜蘭市,52.0,40.0,16.0,38.0,17550.0,2016,8,14
229,105.08.16,LA1,甘藍-初秋,260,宜蘭市,52.0,40.0,16.0,37.0,18800.0,2016,8,16
230,105.08.17,LA1,甘藍-初秋,260,宜蘭市,52.0,40.0,16.0,38.0,17550.0,2016,8,17
233,105.08.20,LA1,甘藍-初秋,260,宜蘭市,52.0,40.0,16.0,37.0,19500.0,2016,8,20
234,105.08.21,LA1,甘藍-初秋,260,宜蘭市,52.0,40.0,16.0,38.0,17650.0,2016,8,21
236,105.08.23,LA1,甘藍-初秋,260,宜蘭市,52.0,40.0,16.0,37.0,18850.0,2016,8,23
237,105.08.24,LA1,甘藍-初秋,260,宜蘭市,52.0,40.0,16.0,38.0,17560.0,2016,8,24
238,105.08.25,LA1,甘藍-初秋,260,宜蘭市,45.0,35.0,16.0,33.0,16550.0,2016,8,25
239,105.08.26,LA1,甘藍-初秋,260,宜蘭市,45.0,35.0,16.0,32.0,15560.0,2016,8,26
240,105.08.27,LA1,甘藍-初秋,260,宜蘭市,50.0,37.0,16.0,40.0,18650.0,2016,8,27
241,105.08.28,LA1,甘藍-初秋,260,宜蘭市,50.0,37.0,16.0,38.0,16500.0,2016,8,28
243,105.08.30,LA1,甘藍-初秋,260,宜蘭市,50.0,38.0,16.0,35.0,18850.0,2016,8,30
244,105.08.31,LA1,甘藍-初秋,260,宜蘭市,45.0,38.0,16.0,40.0,17650.0,2016,8,31
245,105.09.01,LA1,甘藍-初秋,260,宜蘭市,45.0,38.0,16.0,40.0,15650.0,2016,9,1
246,105.09.02,LA1,甘藍-初秋,260,宜蘭市,45.0,38.0,16.0,40.0,15500.0,2016,9,2
247,105.09.03,LA1,甘藍-初秋,260,宜蘭市,45.0,38.0,16.0,40.0,17650.0,2016,9,3
248,105.09.04,LA1,甘藍-初秋,260,宜蘭市,45.0,38.0,16.0,40.0,16650.0,2016,9,4
250,105.09.06,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,13.0,28.0,18550.0,2016,9,6
251,105.09.07,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,13.0,27.0,17650.0,2016,9,7
252,105.09.08,LA1,甘藍-初秋,260,宜蘭市,45.0,30.0,10.0,28.0,16650.0,2016,9,8
253,105.09.09,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,10.0,28.0,15850.0,2016,9,9
254,105.09.10,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,10.0,28.0,16850.0,2016,9,10
255,105.09.11,LA1,甘藍-初秋,260,宜蘭市,35.0,30.0,10.0,28.0,17650.0,2016,9,11
257,105.09.13,LA1,甘藍-初秋,260,宜蘭市,40.0,35.0,15.0,33.0,18550.0,2016,9,13
258,105.09.14,LA1,甘藍-初秋,260,宜蘭市,40.0,35.0,15.0,32.0,19550.0,2016,9,14
259,105.09.15,LA1,甘藍-初秋,260,宜蘭市,40.0,35.0,15.0,33.0,17650.0,2016,9,15
262,105.09.18,LA1,甘藍-初秋,260,宜蘭市,48.0,35.0,15.0,32.0,15500.0,2016,9,18
264,105.09.20,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,15.0,28.0,17650.0,2016,9,20
265,105.09.21,LA1,甘藍-初秋,260,宜蘭市,30.0,24.0,15.0,22.0,16850.0,2016,9,21
266,105.09.22,LA1,甘藍-初秋,260,宜蘭市,28.0,22.0,15.0,20.0,15560.0,2016,9,22
267,105.09.23,LA1,甘藍-初秋,260,宜蘭市,28.0,22.0,15.0,20.0,16500.0,2016,9,23
268,105.09.24,LA1,甘藍-初秋,260,宜蘭市,40.0,32.0,18.0,32.0,18650.0,2016,9,24
269,105.09.25,LA1,甘藍-初秋,260,宜蘭市,48.0,40.0,20.0,38.0,16550.0,2016,9,25
273,105.09.29,LA1,甘藍-初秋,260,宜蘭市,45.0,38.0,25.0,38.0,15500.0,2016,9,29
274,105.09.30,LA1,甘藍-初秋,260,宜蘭市,65.0,50.0,18.0,48.0,14860.0,2016,9,30
275,105.10.01,LA1,甘藍-初秋,260,宜蘭市,55.0,40.0,18.0,38.0,16500.0,2016,10,1
276,105.10.02,LA1,甘藍-初秋,260,宜蘭市,50.0,40.0,18.0,37.0,15850.0,2016,10,2
278,105.10.04,LA1,甘藍-初秋,260,宜蘭市,50.0,32.0,13.0,32.0,17650.0,2016,10,4
279,105.10.05,LA1,甘藍-初秋,260,宜蘭市,50.0,32.0,12.0,30.0,16650.0,2016,10,5
280,105.10.06,LA1,甘藍-初秋,260,宜蘭市,50.0,32.0,12.0,32.0,17550.0,2016,10,6
281,105.10.07,LA1,甘藍-初秋,260,宜蘭市,53.0,40.0,20.0,38.0,16650.0,2016,10,7
282,105.10.08,LA1,甘藍-初秋,260,宜蘭市,40.0,30.0,20.0,28.0,17850.0,2016,10,8
283,105.10.09,LA1,甘藍-初秋,260,宜蘭市,45.0,36.0,20.0,36.0,16850.0,2016,10,9
285,105.10.11,LA1,甘藍-初秋,260,宜蘭市,45.0,36.0,20.0,36.0,17850.0,2016,10,11
286,105.10.12,LA1,甘藍-初秋,260,宜蘭市,45.0,36.0,20.0,36.0,16550.0,2016,10,12
287,105.10.13,LA1,甘藍-初秋,260,宜蘭市,40.0,32.0,20.0,32.0,15500.0,2016,10,13
288,105.10.14,LA1,甘藍-初秋,260,宜蘭市,40.0,32.0,20.0,30.0,14500.0,2016,10,14
289,105.10.15,LA1,甘藍-初秋,260,宜蘭市,40.0,32.0,20.0,30.0,16850.0,2016,10,15
290,105.10.16,LA1,甘藍-初秋,260,宜蘭市,40.0,32.0,20.0,30.0,15500.0,2016,10,16
292,105.10.18,LA1,甘藍-初秋,260,宜蘭市,40.0,32.0,20.0,30.0,17650.0,2016,10,18
293,105.10.19,LA1,甘藍-初秋,260,宜蘭市,45.0,37.0,22.0,37.0,15650.0,2016,10,19
294,105.10.20,LA1,甘藍-初秋,260,宜蘭市,45.0,37.0,22.0,37.0,15850.0,2016,10,20
295,105.10.21,LA1,甘藍-初秋,260,宜蘭市,45.0,37.0,22.0,35.0,15500.0,2016,10,21
296,105.10.22,LA1,甘藍-初秋,260,宜蘭市,45.0,37.0,22.0,37.0,17850.0,2016,10,22
297,105.10.23,LA1,甘藍-初秋,260,宜蘭市,45.0,37.0,22.0,37.0,16600.0,2016,10,23
299,105.10.25,LA1,甘藍-初秋,260,宜蘭市,50.0,37.0,22.0,37.0,17550.0,2016,10,25
300,105.10.26,LA1,甘藍-初秋,260,宜蘭市,50.0,37.0,22.0,37.0,16650.0,2016,10,26
301,105.10.27,LA1,甘藍-初秋,260,宜蘭市,50.0,33.0,22.0,30.0,15560.0,2016,10,27
302,105.10.28,LA1,甘藍-初秋,260,宜蘭市,50.0,32.0,22.0,32.0,14650.0,2016,10,28
